statId;macId;ramUsage;batteryLevel;cpuUsage;timestamp
27366;234;2631;98;0;2019-11-21 08:25:******
27367;234;2638;98;0;2019-11-21 08:25:******
27368;234;2636;98;0;2019-11-21 08:25:******
27369;234;2637;98;0;2019-11-21 08:25:******
27370;234;2640;98;0;2019-11-21 08:25:******
27371;234;2642;98;0;2019-11-21 08:25:******
27372;234;2640;98;0;2019-11-21 08:25:******
27373;234;2642;98;0;2019-11-21 08:25:******
27374;234;2645;98;0;2019-11-21 08:25:******
27375;234;2625;98;0;2019-11-21 08:25:******
27376;234;2630;98;0;2019-11-21 08:25:******
27377;234;2637;98;0;2019-11-21 08:25:******
27378;234;2647;98;0;2019-11-21 08:25:******
27379;234;2645;98;0;2019-11-21 08:25:******
27380;234;2643;98;0;2019-11-21 08:25:******
27381;234;2649;98;0;2019-11-21 08:25:******
27382;234;2650;98;0;2019-11-21 08:25:******
27383;234;2668;98;0;2019-11-21 08:25:******
27384;234;2640;98;0;2019-11-21 08:25:******
27385;234;2654;98;0;2019-11-21 08:25:******
27386;234;2655;98;0;2019-11-21 08:25:******
27387;234;2664;98;0;2019-11-21 08:25:******
27388;234;2645;98;0;2019-11-21 08:25:******
27389;234;2642;98;0;2019-11-21 08:25:******
27390;234;2646;98;0;2019-11-21 08:25:******
27391;234;2650;98;0;2019-11-21 08:25:******
27392;234;2645;98;0;2019-11-21 08:25:******
27393;234;2655;98;0;2019-11-21 08:25:******
27968;2;2440;59;0;2019-11-24 19:13:******
27969;2;2430;59;0;2019-11-24 19:13:******
27970;2;2446;59;0;2019-11-24 19:13:******
27971;2;2457;59;0;2019-11-24 19:13:******
27972;2;2425;59;0;2019-11-24 19:13:******
27973;2;2467;59;0;2019-11-24 19:13:******
27974;2;2409;59;0;2019-11-24 19:13:******
29319;25;1381;86;0;2019-12-03 20:56:******
29320;25;1223;86;1;2019-12-03 20:56:******
29321;25;1225;85;0;2019-12-03 20:56:******
29322;25;1241;85;1;2019-12-03 20:56:******
29323;25;1225;85;0;2019-12-03 20:56:******
29324;25;975;85;1;2019-12-03 20:57:******
29325;25;967;85;1;2019-12-03 20:57:******
29326;25;1040;85;1;2019-12-03 20:57:******
29327;25;1027;85;1;2019-12-03 20:57:******
29328;25;1043;85;1;2019-12-03 20:57:******
29329;25;1059;85;1;2019-12-03 20:57:******
29330;25;1095;85;1;2019-12-03 20:57:******
29331;25;1094;85;1;2019-12-03 20:57:******
29332;25;1085;85;1;2019-12-03 20:57:******
29333;25;1075;85;1;2019-12-03 20:57:******
29334;25;1058;85;1;2019-12-03 20:57:******
29335;25;1067;84;1;2019-12-03 20:57:******
29336;25;1071;84;1;2019-12-03 20:57:******
29342;135;2518;57;0;2019-12-04 20:20:******
29343;135;2492;57;0;2019-12-04 20:20:******
29344;135;2494;57;1;2019-12-04 20:20:******
29345;135;2499;57;0;2019-12-04 20:20:******
29346;135;2524;57;1;2019-12-04 20:20:******
29425;135;2951;48;0;2019-12-04 22:42:******
29426;234;2557;32;0;2019-12-04 22:42:******
29427;135;2954;48;0;2019-12-04 22:42:******
29428;234;2528;32;0;2019-12-04 22:42:******
29429;234;2521;32;0;2019-12-04 22:42:******
29430;234;2496;32;0;2019-12-04 22:42:******
33180;2;2122;73;0;2019-12-19 13:24:******
33181;2;2094;73;0;2019-12-19 13:24:******
33182;2;2158;73;0;2019-12-19 13:24:******
33183;2;2145;73;0;2019-12-19 13:24:******
33184;2;2181;73;0;2019-12-19 13:24:******
33185;2;2181;73;0;2019-12-19 13:24:******
33186;2;2146;72;0;2019-12-19 13:38:******
33187;2;2157;72;0;2019-12-19 13:38:******
33188;2;2184;72;0;2019-12-19 13:38:******
33189;2;2168;72;0;2019-12-19 13:38:******
33190;2;2199;72;0;2019-12-19 13:38:******
33191;2;2189;72;0;2019-12-19 13:38:******
33192;2;2206;72;0;2019-12-19 13:38:******
37240;1;2856;78;0;2020-01-14 13:57:******
37241;1;2858;78;0;2020-01-14 13:57:******
37242;1;2848;78;0;2020-01-14 13:57:******
37243;1;2897;78;0;2020-01-14 13:57:******
37244;1;2898;78;0;2020-01-14 13:57:******
37245;1;2897;78;0;2020-01-14 13:57:******
37252;1;2847;78;0;2020-01-14 14:01:******
37253;1;2835;78;0;2020-01-14 14:01:******
37254;1;2853;78;0;2020-01-14 14:01:******
37255;1;2846;78;0;2020-01-14 14:01:******
37256;1;2862;78;0;2020-01-14 14:01:******
37257;1;2855;79;0;2020-01-14 14:02:******
37258;1;2855;79;0;2020-01-14 14:02:******
37259;1;2873;79;0;2020-01-14 14:02:******
37260;1;2874;79;0;2020-01-14 14:02:******
37261;1;2849;79;0;2020-01-14 14:02:******
37262;1;2771;79;0;2020-01-14 14:02:******
37263;1;2763;79;0;2020-01-14 14:02:******
44882;1;2753;96;0;2020-01-31 12:46:******
44883;1;2673;96;0;2020-01-31 12:46:******
44884;1;2696;96;0;2020-01-31 12:46:******
44885;1;2710;96;0;2020-01-31 12:46:******
44886;1;2758;96;0;2020-01-31 12:46:******
56644;1;2780;100;0;2020-02-24 01:21:******
56645;66;1289;40;0;2020-02-24 01:21:******
56646;66;1290;40;0;2020-02-24 01:21:******
56647;29;2375;94;0;2020-02-24 01:21:******
56648;29;2366;94;0;2020-02-24 01:21:******
56661;66;1288;40;0;2020-02-24 01:25:******
56662;66;1289;40;0;2020-02-24 01:25:******
56663;1;2782;100;0;2020-02-24 01:25:******
56664;29;2420;94;0;2020-02-24 01:25:******
56665;29;2421;94;0;2020-02-24 01:25:******
68625;343;2876;29;0;2020-02-28 07:22:******
68626;343;2887;29;0;2020-02-28 07:22:******
68627;66;1260;19;0;2020-02-28 07:22:******
68628;66;1261;19;0;2020-02-28 07:22:******
68629;343;2798;29;0;2020-02-28 07:22:******
68959;66;1210;15;0;2020-02-28 10:06:******
68960;66;1212;15;0;2020-02-28 10:06:******
68961;2;2782;94;0;2020-02-28 10:06:******
68962;2;2787;94;0;2020-02-28 10:06:******
68963;2;2794;94;0;2020-02-28 10:06:******
75613;1;2737;84;0;2020-03-07 23:14:******
75614;1;2741;85;0;2020-03-07 23:14:******
75615;1;2849;85;0;2020-03-07 23:14:******
75616;1;2822;85;0;2020-03-07 23:14:******
75617;1;2866;85;0;2020-03-07 23:14:******
75620;1;2792;85;0;2020-03-07 23:18:******
75621;1;2824;85;0;2020-03-07 23:18:******
75622;1;2827;85;0;2020-03-07 23:18:******
75623;1;2839;85;0;2020-03-07 23:18:******
75624;1;2785;85;0;2020-03-07 23:18:******
75625;1;2811;85;0;2020-03-07 23:18:******
75637;1;2785;88;0;2020-03-07 23:29:******
75638;1;2806;88;0;2020-03-07 23:29:******
75639;285;2134;44;0;2020-03-07 23:29:******
75640;285;2133;44;0;2020-03-07 23:29:******
75641;66;1401;60;0;2020-03-07 23:29:******
75674;285;2057;44;0;2020-03-07 23:44:******
75675;285;2055;44;0;2020-03-07 23:44:******
75676;1;2776;91;0;2020-03-07 23:44:******
75677;1;2782;91;0;2020-03-07 23:44:******
75678;1;2786;91;0;2020-03-07 23:44:******
75734;285;2174;44;0;2020-03-08 00:04:******
75735;285;2183;44;0;2020-03-08 00:04:******
75736;1;2742;96;0;2020-03-08 00:04:******
75737;1;2746;96;0;2020-03-08 00:04:******
75738;1;2758;96;0;2020-03-08 00:04:******
75743;1;2798;96;0;2020-03-08 00:06:******
75744;285;2208;46;0;2020-03-08 00:06:******
75745;285;2210;46;0;2020-03-08 00:06:******
75746;1;2796;96;0;2020-03-08 00:06:******
75747;1;2812;96;0;2020-03-08 00:06:******
75778;285;2126;54;0;2020-03-08 00:15:******
75779;285;2134;54;0;2020-03-08 00:15:******
75780;1;2819;96;0;2020-03-08 00:15:******
75781;1;2824;96;0;2020-03-08 00:15:******
75782;1;2816;96;0;2020-03-08 00:15:******
75870;1;2920;100;0;2020-03-08 01:34:******
75871;66;1407;58;0;2020-03-08 01:34:******
75872;66;1408;58;0;2020-03-08 01:34:******
75873;1;2804;100;0;2020-03-08 01:34:******
75874;1;2818;100;0;2020-03-08 01:34:******
75877;285;2110;100;0;2020-03-08 01:36:******
75878;285;2108;100;0;2020-03-08 01:36:******
75879;66;1334;57;0;2020-03-08 01:36:******
75880;66;1335;57;0;2020-03-08 01:36:******
75881;1;2698;100;0;2020-03-08 01:36:******
75901;285;2092;100;0;2020-03-08 01:43:******
75902;285;2091;100;0;2020-03-08 01:43:******
75903;1;2747;100;0;2020-03-08 01:43:******
75904;1;2748;100;0;2020-03-08 01:43:******
75905;66;1355;57;0;2020-03-08 01:43:******
75906;66;1346;57;0;2020-03-08 01:43:******
75907;285;2150;100;0;2020-03-08 01:44:******
75908;285;2148;100;0;2020-03-08 01:44:******
75909;1;2790;100;0;2020-03-08 01:44:******
75910;1;2813;100;0;2020-03-08 01:44:******
75911;1;2786;100;0;2020-03-08 01:44:******
75912;285;2147;100;0;2020-03-08 01:45:******
75913;285;2139;100;0;2020-03-08 01:45:******
75914;1;2755;100;0;2020-03-08 01:45:******
75915;1;2778;100;0;2020-03-08 01:45:******
75916;1;2773;100;0;2020-03-08 01:45:******
75929;285;2118;100;0;2020-03-08 01:49:******
75930;285;2119;100;0;2020-03-08 01:49:******
75931;1;2799;100;0;2020-03-08 01:49:******
75932;1;2802;100;0;2020-03-08 01:49:******
75933;1;2805;100;0;2020-03-08 01:49:******
76651;2;2560;96;0;2020-03-09 08:56:******
76652;2;2518;96;0;2020-03-09 08:56:******
76653;2;2521;96;0;2020-03-09 08:56:******
76654;2;2549;96;0;2020-03-09 08:56:******
76655;2;2547;96;0;2020-03-09 08:56:******
76656;2;2550;96;0;2020-03-09 08:56:******
76657;2;2455;96;0;2020-03-09 08:56:******
76658;2;2530;96;0;2020-03-09 08:56:******
76659;2;2477;96;0;2020-03-09 08:56:******
76660;2;2538;96;0;2020-03-09 08:56:******
76665;2;2436;95;0;2020-03-09 08:59:******
76666;2;2462;95;0;2020-03-09 08:59:******
76667;2;2417;95;0;2020-03-09 08:59:******
76668;2;2463;95;0;2020-03-09 08:59:******
76669;2;2444;95;0;2020-03-09 08:59:******
76670;2;2456;95;0;2020-03-09 08:59:******
76813;1;2712;70;0;2020-03-09 12:11:******
76814;2;2449;80;0;2020-03-09 12:11:******
76815;2;2477;80;0;2020-03-09 12:11:******
76816;2;2430;80;0;2020-03-09 12:11:******
76817;2;2484;80;0;2020-03-09 12:11:******
76818;2;2431;80;0;2020-03-09 12:11:******
76819;2;2483;80;0;2020-03-09 12:11:******
76820;2;2435;80;0;2020-03-09 12:11:******
76821;2;2487;80;0;2020-03-09 12:11:******
76822;2;2453;80;0;2020-03-09 12:11:******
76823;2;2460;80;0;2020-03-09 12:11:******
76824;2;2497;80;0;2020-03-09 12:11:******
76825;2;2451;80;0;2020-03-09 12:11:******
76826;2;2486;80;0;2020-03-09 12:11:******
76827;2;2437;80;0;2020-03-09 12:11:******
76828;2;2493;80;0;2020-03-09 12:11:******
76829;2;2446;80;0;2020-03-09 12:11:******
76830;2;2488;80;0;2020-03-09 12:11:******
76831;2;2449;80;0;2020-03-09 12:11:******
76832;1;2712;70;0;2020-03-09 12:11:******
76833;2;2490;80;0;2020-03-09 12:11:******
76834;1;2714;70;0;2020-03-09 12:12:******
76835;2;2526;80;0;2020-03-09 12:12:******
76836;2;2534;80;0;2020-03-09 12:12:******
76837;2;2495;80;0;2020-03-09 12:12:******
76838;2;2529;80;0;2020-03-09 12:12:******
76839;2;2498;80;0;2020-03-09 12:12:******
76840;2;2534;80;0;2020-03-09 12:12:******
76865;2;2385;77;0;2020-03-09 12:33:******
76866;2;2331;77;0;2020-03-09 12:33:******
76867;2;2311;77;0;2020-03-09 12:33:******
76868;2;2229;77;0;2020-03-09 12:33:******
76869;2;2263;77;0;2020-03-09 12:33:******
76870;2;2230;77;0;2020-03-09 12:33:******
76871;2;2268;77;0;2020-03-09 12:33:******
76872;2;2221;77;0;2020-03-09 12:33:******
76873;2;2264;77;0;2020-03-09 12:33:******
76874;2;2226;77;0;2020-03-09 12:33:******
76875;2;2272;77;0;2020-03-09 12:33:******
76876;2;2211;77;0;2020-03-09 12:34:******
76877;2;2307;77;0;2020-03-09 12:34:******
76878;2;2317;77;0;2020-03-09 12:34:******
76879;2;2347;77;0;2020-03-09 12:34:******
76880;2;2337;77;0;2020-03-09 12:34:******
76881;2;2329;77;0;2020-03-09 12:34:******
76911;1;2654;70;0;2020-03-09 14:10:******
76912;2;2356;68;0;2020-03-09 14:10:******
76913;2;2368;68;0;2020-03-09 14:10:******
76914;2;2353;68;0;2020-03-09 14:10:******
76915;2;2406;68;0;2020-03-09 14:10:******
76924;2;2481;66;0;2020-03-09 14:17:******
76925;2;2533;66;0;2020-03-09 14:17:******
76926;2;2507;66;0;2020-03-09 14:17:******
76927;2;2533;66;0;2020-03-09 14:17:******
76928;1;2592;78;0;2020-03-09 14:17:******
76932;2;1883;63;0;2020-03-09 14:23:******
76933;2;1935;63;0;2020-03-09 14:23:******
76934;2;1984;63;0;2020-03-09 14:23:******
76935;2;2016;63;0;2020-03-09 14:23:******
76936;2;1979;62;0;2020-03-09 14:23:******
76938;2;2067;62;0;2020-03-09 14:28:******
76939;2;2115;62;0;2020-03-09 14:28:******
76940;2;2104;62;0;2020-03-09 14:28:******
76941;2;2165;62;0;2020-03-09 14:28:******
76942;1;2595;87;0;2020-03-09 14:28:******
76943;2;2253;61;0;2020-03-09 14:30:******
76944;2;2260;61;0;2020-03-09 14:30:******
76945;2;2090;61;0;2020-03-09 14:30:******
76946;2;2121;61;0;2020-03-09 14:30:******
76947;2;2109;61;0;2020-03-09 14:30:******
76948;2;2167;61;0;2020-03-09 14:30:******
76949;2;2116;61;0;2020-03-09 14:30:******
76950;2;2153;61;0;2020-03-09 14:30:******
78476;2;2402;60;0;2020-03-11 23:40:******
78477;2;2449;60;0;2020-03-11 23:40:******
78478;2;2377;60;0;2020-03-11 23:40:******
78479;2;2468;60;0;2020-03-11 23:40:******
78480;2;2507;60;0;2020-03-11 23:40:******
78481;2;2443;60;0;2020-03-11 23:40:******
78482;2;2456;60;0;2020-03-11 23:41:******
78483;2;2510;60;0;2020-03-11 23:41:******
78484;2;2445;60;0;2020-03-11 23:41:******
78485;2;2469;60;0;2020-03-11 23:41:******
78486;2;2428;60;0;2020-03-11 23:41:******
78487;2;2505;60;0;2020-03-11 23:41:******
78501;116;3425;84;0;2020-03-12 10:05:******
78502;116;3487;84;0;2020-03-12 10:05:******
78503;116;3406;84;0;2020-03-12 10:05:******
78504;116;3439;84;0;2020-03-12 10:05:******
78505;116;3393;84;0;2020-03-12 10:05:******
78506;116;3422;84;0;2020-03-12 10:05:******
78507;116;3352;84;0;2020-03-12 10:05:******
78508;116;3364;84;0;2020-03-12 10:05:******
78509;116;3476;84;0;2020-03-12 10:06:******
78510;116;3470;84;0;2020-03-12 10:06:******
78511;116;3443;84;0;2020-03-12 10:06:******
78512;116;3482;84;0;2020-03-12 10:06:******
78513;116;3448;84;0;2020-03-12 10:06:******
78514;116;3488;84;0;2020-03-12 10:06:******
78515;1056;1657;87;0;2020-03-12 10:06:******
78516;1056;1737;87;0;2020-03-12 10:06:******
78523;1094;2886;50;0;2020-03-12 10:35:******
78524;1094;2890;50;0;2020-03-12 10:35:******
78525;1094;2808;50;0;2020-03-12 10:35:******
78526;1094;2875;50;0;2020-03-12 10:35:******
78527;1094;2833;50;0;2020-03-12 10:35:******
78528;1094;2870;50;0;2020-03-12 10:35:******
78610;1105;4057;39;0;2020-03-12 16:07:******
78611;1105;4080;39;0;2020-03-12 16:07:******
78612;1105;4085;39;0;2020-03-12 16:07:******
78613;1105;4088;39;0;2020-03-12 16:07:******
78614;1105;4081;39;0;2020-03-12 16:07:******
78615;1105;4101;39;0;2020-03-12 16:07:******
78618;1113;1467;34;1;2020-03-12 19:39:******
78619;1113;1470;34;1;2020-03-12 19:39:******
78620;1113;1499;34;1;2020-03-12 19:39:******
78621;1113;1499;34;1;2020-03-12 19:39:******
78622;1113;1505;34;1;2020-03-12 19:39:******
78689;1123;2012;91;0;2020-03-13 10:21:******
78690;1123;2014;91;0;2020-03-13 10:21:******
78691;1123;1956;91;0;2020-03-13 10:21:******
78692;1123;1963;91;0;2020-03-13 10:21:******
78693;1123;1942;91;0;2020-03-13 10:21:******
78734;1105;4349;20;0;2020-03-13 16:34:******
78735;1105;4379;20;0;2020-03-13 16:34:******
78736;1105;4347;20;0;2020-03-13 16:34:******
78737;1105;4373;20;0;2020-03-13 16:34:******
78738;1105;4329;20;0;2020-03-13 16:34:******
78739;1105;4356;20;0;2020-03-13 16:34:******
78740;1105;4327;20;0;2020-03-13 16:34:******
78741;1105;4364;20;0;2020-03-13 16:34:******
80207;296;2248;22;0;2020-03-23 12:30:******
80208;1152;4225;13;0;2020-03-23 12:30:******
80209;1152;4255;13;0;2020-03-23 12:30:******
80210;1152;4179;13;0;2020-03-23 12:30:******
80211;1152;4208;13;0;2020-03-23 12:30:******
80244;1152;3793;5;0;2020-03-23 13:56:******
80245;1152;3824;5;0;2020-03-23 13:56:******
80246;1152;3794;5;0;2020-03-23 13:56:******
80247;1152;3797;5;0;2020-03-23 13:56:******
80248;1152;3788;5;0;2020-03-23 13:56:******
80249;1152;3829;5;0;2020-03-23 13:56:******
80673;1152;4151;8;0;2020-03-26 02:22:******
80674;1152;4198;8;0;2020-03-26 02:22:******
80675;1152;4161;9;0;2020-03-26 02:22:******
80676;1152;4193;9;0;2020-03-26 02:22:******
80677;1152;3623;9;0;2020-03-26 02:22:******
80678;1152;3656;9;0;2020-03-26 02:22:******
80679;1152;3652;9;0;2020-03-26 02:23:******
80680;1152;3672;9;0;2020-03-26 02:23:******
80681;1152;3718;9;0;2020-03-26 02:23:******
80682;1152;3860;9;0;2020-03-26 02:23:******
80683;1152;3882;9;0;2020-03-26 02:23:******
85557;1251;1880;34;0;2020-04-28 09:50:******
85558;1251;1824;34;0;2020-04-28 09:50:******
85559;1251;1813;34;0;2020-04-28 09:50:******
85560;1251;1831;34;0;2020-04-28 09:50:******
85561;1251;1826;34;0;2020-04-28 09:50:******
89290;1121;2701;64;0;2020-05-31 16:42:******
89291;1121;2718;64;0;2020-05-31 16:42:******
89292;1121;2712;64;0;2020-05-31 16:42:******
89293;1121;2728;64;0;2020-05-31 16:42:******
89294;1121;2706;64;0;2020-05-31 16:42:******
89295;1121;2724;64;0;2020-05-31 16:42:******
89296;1121;2287;64;0;2020-05-31 16:42:******
89297;1121;2303;64;0;2020-05-31 16:42:******
90713;1251;1690;55;0;2020-06-16 06:39:******
90714;1251;1743;55;0;2020-06-16 06:39:******
90715;1251;1725;55;0;2020-06-16 06:39:******
90716;1251;1785;55;0;2020-06-16 06:39:******
90717;1251;1764;55;0;2020-06-16 06:39:******
90718;1251;1791;55;0;2020-06-16 06:39:******
92249;275;1899;97;0;2020-07-10 10:20:******
92250;275;1901;97;0;2020-07-10 10:20:******
92251;275;1897;97;0;2020-07-10 10:20:******
92252;275;1894;97;0;2020-07-10 10:20:******
92253;275;1893;97;0;2020-07-10 10:20:******
92254;275;1868;97;0;2020-07-10 10:20:******
93947;1635;2876;57;0;2020-10-05 18:24:******
93948;1635;2884;57;0;2020-10-05 18:24:******
93949;1635;2921;57;0;2020-10-05 18:24:******
93950;1635;2902;57;0;2020-10-05 18:24:******
93951;1635;2864;57;0;2020-10-05 18:24:******
94098;234;2491;32;0;2020-12-14 22:57:******
94099;234;2481;32;0;2020-12-14 22:57:******
94100;234;2455;32;0;2020-12-14 22:57:******
94101;234;2452;32;0;2020-12-14 22:57:******
94102;234;2358;32;0;2020-12-14 22:57:******
94103;234;2366;32;0;2020-12-14 22:57:******
94104;234;2287;32;0;2020-12-14 22:57:******
94105;234;2307;32;0;2020-12-14 22:57:******
94215;428;951;100;0;2021-02-05 11:57:******
94216;428;947;100;0;2021-02-05 11:57:******
94217;428;934;100;0;2021-02-05 11:57:******
94218;428;945;100;0;2021-02-05 11:57:******
94219;428;960;100;0;2021-02-05 11:57:******
94220;428;910;100;0;2021-02-05 11:57:******
1;1;2934;100;0;*
2;1;2938;100;0;*
3;1;2935;100;0;*
4;1;2969;100;0;*
5;1;2970;100;0;*
6;1;2967;100;0;*
7;1;2968;100;0;*
8;1;2968;100;0;*
9;1;2966;100;0;*
16;1;2974;100;0;*
17;1;2978;100;0;*
18;1;2979;100;0;*
19;1;2978;100;0;*
20;1;2989;100;0;*
21;1;2993;100;0;*
22;1;2992;100;0;*
23;1;2986;100;0;*
24;1;2986;100;0;*
25;1;2992;100;0;*
26;1;2986;100;0;*
27;1;2984;100;0;*
28;1;2985;100;0;*
29;1;2991;100;0;*
30;1;2985;100;0;*
31;1;2991;100;0;*
37;1;2983;100;0;*
38;1;2978;100;0;*
39;1;2977;100;0;*
40;1;3002;100;0;*
41;1;3002;100;0;*
42;1;3011;100;0;*
43;1;2983;100;0;*
44;1;2964;100;0;*
45;1;3006;100;0;*
46;1;3009;100;0;*
47;1;3003;100;0;*
48;1;3012;100;0;*
49;1;3012;100;0;*
50;1;3020;100;0;*
51;1;2979;100;0;*
57;1;2985;100;0;*
58;1;3010;100;0;*
59;5;2295;87;0;*
60;1;3047;100;0;*
61;1;3046;100;0;*
62;1;2997;100;0;*
63;1;3003;100;0;*
64;1;3008;100;0;*
65;1;3084;100;0;*
66;1;3135;100;0;*
67;5;2303;87;0;*
68;1;3147;100;0;*
69;1;3073;100;0;*
70;1;3073;100;0;*
71;5;2294;87;0;*
72;1;3050;100;0;*
73;1;3055;100;0;*
74;1;3058;100;0;*
75;1;3062;100;0;*
76;5;2345;87;0;*
77;1;3050;100;0;*
78;1;3051;100;0;*
79;1;3023;100;0;*
80;1;3035;100;0;*
81;1;3068;100;0;*
82;1;3024;100;0;*
83;5;2354;87;0;*
84;1;3040;100;0;*
85;1;3063;100;0;*
86;1;3070;100;0;*
87;5;2357;87;0;*
88;1;3101;100;0;*
89;1;3066;100;0;*
90;1;3062;100;0;*
91;1;2760;100;0;*
92;1;2762;100;0;*
93;6;6301;25;0;*
94;6;6296;25;0;*
95;6;6214;25;0;*
96;6;6186;25;0;*
97;6;6530;24;0;*
98;6;6431;24;0;*
99;6;6303;24;0;*
100;6;6401;24;0;*
101;6;6422;23;0;*
102;6;6417;23;0;*
103;6;6372;23;0;*
104;6;6554;23;0;*
105;6;6471;22;0;*
106;6;6492;22;0;*
107;6;6404;22;0;*
108;6;6408;21;0;*
109;6;6695;21;0;*
110;6;6286;21;0;*
111;6;6418;21;0;*
112;6;6413;20;0;*
113;6;6412;20;0;*
114;6;6362;20;0;*
115;6;6394;20;0;*
116;6;6436;19;0;*
117;6;6463;19;0;*
118;6;6420;19;0;*
119;6;6416;19;0;*
120;6;6418;19;0;*
121;6;6428;18;0;*
122;6;6423;18;0;*
123;6;6496;18;0;*
124;6;6497;18;0;*
125;6;6295;17;0;*
126;6;6305;17;0;*
127;6;6297;17;0;*
128;6;6284;17;0;*
129;6;6297;16;0;*
130;6;6278;16;0;*
131;6;6298;16;0;*
132;6;6261;16;0;*
133;6;6231;16;0;*
139;6;6212;16;0;*
140;6;6164;15;0;*
141;6;6060;15;0;*
142;6;6146;15;0;*
143;6;6155;14;0;*
144;6;6157;14;0;*
145;6;6160;14;0;*
146;6;6139;14;0;*
147;7;2340;81;0;*
148;7;2334;81;0;*
149;6;6200;14;0;*
150;7;2336;81;0;*
151;7;2481;80;1;*
152;7;2493;80;1;*
153;7;2614;80;1;*
154;6;6149;15;0;*
155;6;6160;16;0;*
156;6;6173;17;0;*
157;6;6181;17;0;*
158;6;6170;18;0;*
159;6;6117;18;0;*
160;6;6126;19;0;*
161;6;6125;19;0;*
162;6;6089;19;0;*
163;6;6020;18;0;*
164;6;6073;18;0;*
165;6;6049;17;0;*
166;6;6047;17;0;*
167;6;6049;17;0;*
168;6;6002;17;0;*
169;6;6062;16;0;*
170;6;6044;15;0;*
171;10;2615;51;0;*
